classification,group,server_path,size,sha256,git_path,reason
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14286,sub_house_id=125_locate-a-trash-can.mp4",1513229,e8b8b66ec8648204e9d5c411666e027baf565227a00fa297c4d93337a4636633,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14286,sub_house_id=125_locate-a-trash-can.mp4_topdown.png",48472,36596d61e13abf10bcd1a0288678af128250f6d4a2db889e81e8534038d169af,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14320,sub_house_id=190_go-to-a-trash-can.mp4",3625949,2ec06221460a050b8d6e3900772c8c6f45e24c7a0c229a1eb27aadfebf8d3437,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14320,sub_house_id=190_go-to-a-trash-can.mp4_topdown.png",47817,1148bda778e92bb1523887c99e65aae587075e196b6ae86f833c86aa784b6153,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14454,sub_house_id=156_find-a-bed.mp4",3807331,95797ed960f357438e5c71919fd950a025ee9743f7a7a7e44096f4b1bd8672dd,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14454,sub_house_id=156_find-a-bed.mp4_topdown.png",50535,d022fe65a077cba35331e7c7d4d27b1e6e77b0cc40274d7569442cf33e044c3d,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14457,sub_house_id=77_locate-a-vase.mp4",5217307,e343dceaf4448b09900cad862628e5188a32b1e8ddf9ec0c475774b3612e666f,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14457,sub_house_id=77_locate-a-vase.mp4_topdown.png",40267,be43984c52a6e665f6796653070dc5175b86f9d5dbbd4336e491b48f4c0e2992,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14568,sub_house_id=196_navigate-to-a-spray-bottle.mp4",702724,7cc6df0eff43d9610ca4364789dfa22d37be5a5e2a24bf69175d936161d52bab,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=14568,sub_house_id=196_navigate-to-a-spray-bottle.mp4_topdown.png",30972,95c6dcc8dc400d88c3ee563d7a783b00b3c126f39bee701590b3befc364fa273,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=1730,sub_house_id=3_search-for-a-mug.mp4",460706,94094c6719f8932aa43ef1b104c186f29f6b16270e6a37dd38d92f0bb1d0a852,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=1730,sub_house_id=3_search-for-a-mug.mp4_topdown.png",21879,33218d02db0c1150cd9283c1bae70d9264d4cd4a5c958256f26d4fa890647467,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=1852,sub_house_id=4_go-to-a-mug.mp4",1210960,0ac268643e08b1d108bb929b24767ffff2e806b1483c06a475052a766185696b,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=1852,sub_house_id=4_go-to-a-mug.mp4_topdown.png",39496,4106d9bff49b9c9cc677d8dc90518446e45c6944f08dcbd0dace5a9d19055455,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=2819,sub_house_id=5_locate-a-basketball.mp4",4823078,261c47e058465d8f21e69706b26dfbcb2b715a9bc7ff14a7a2d59159c2b0477a,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=2819,sub_house_id=5_locate-a-basketball.mp4_topdown.png",23789,8d5e4297968b26f65b39ec909d90718c735e30e4ff096fdc298bc69f61ed4b0f,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=2986,sub_house_id=6_search-for-a-mug.mp4",393032,684cddab6f449c1ecd1d7727fde266dc6cecadc82cca27e1132c7c00eae716d5,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=2986,sub_house_id=6_search-for-a-mug.mp4_topdown.png",44949,0e3a2ef75e29e264e44e9af47fcdd4d92ed92ea1f2907c060b1e75b1516d587d,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=420,sub_house_id=0_find-a-mug.mp4",92706,c89fcd58f4cc3948cd30678032fede7af85a25e4682857a4bcfcc7c872be1dce,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=420,sub_house_id=0_find-a-mug.mp4_topdown.png",47597,d67d28b8a57808c87a7834741359cfbdc65ab25357e01b1c239fd83deb4dabeb,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=8828,sub_house_id=17_go-to-a-mug.mp4",4832961,cc6f3b44e643bb5a79b1d58daa899fd206cc0cf749040ad367eab3a445f018cc,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Failed_task=ObjectNavType,house=8828,sub_house_id=17_go-to-a-mug.mp4_topdown.png",55386,701bdb71ab8af4233ef816cb93a282a1b529714c732a6e5dbdb7920315fec7e2,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10822,sub_house_id=22_locate-a-vase.mp4",139518,5affc3b7e927e7eed228f884d75f80269a9229a37110b48670263ca7fc447592,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10822,sub_house_id=22_locate-a-vase.mp4_topdown.png",43752,a059a6a5d9782945de7202fa804c89455d8082d1010d01d211ef555392186288,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10846,sub_house_id=27_go-to-a-spray-bottle.mp4",502093,1cff6a7e658ef84f561c955a86378aa031f467cb6ba6141c593a566faf7ab341,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10846,sub_house_id=27_go-to-a-spray-bottle.mp4_topdown.png",41901,f9d4644da965ce7f8bcffd88c11928a8c5e8801513eec2c189b22119c04ca116,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10940,sub_house_id=16_go-to-a-basketball.mp4",1043291,3cfbf142e2dd5f435ffcfc7d3fba4df9317aa8448a5bf7950520f188f4b5f487,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=10940,sub_house_id=16_go-to-a-basketball.mp4_topdown.png",45986,05b971a2e9e235a8c9daecc61d0f22700831dfdbf7b95c0ed62d974405a9ce27,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=1095,sub_house_id=1_search-for-a-basketball.mp4",149736,0dff4fe104ddcf5959b3ce38f47b2fe8ddbeacfb713d66d4b5b909318cbcc9f9,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=1095,sub_house_id=1_search-for-a-basketball.mp4_topdown.png",33004,d39548785a900ed98073deb2b1844181fee191870b5c73591d48c091ed8824af,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11033,sub_house_id=41_find-a-vase.mp4",39589,995b0a705d4333d65a11f945dc885ab61e67117afde3704ee67ce03449a9ec6e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11033,sub_house_id=41_find-a-vase.mp4_topdown.png",40966,34daf09f5fb1f1755e17bb5424aeafc1000d2c8b5bfe1020c58eee5800596634,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11059,sub_house_id=43_find-a-sofa.mp4",78223,3608d9d157d681882bfa211eec64c2c6e76b9f1cbc47936670b0043f1e09ccaf,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11059,sub_house_id=43_find-a-sofa.mp4_topdown.png",34744,01a8aa4236057dfd939fb6aedc4fd87c90a36c542e7cf71dcabadd91758c22a6,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11131,sub_house_id=38_navigate-to-a-spray-bottle.mp4",220446,e7033a95a564650e06d69adc2a5f843ea340b16877e4f64b4244c96f0ce58dff,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11131,sub_house_id=38_navigate-to-a-spray-bottle.mp4_topdown.png",20137,2eae6210351d23793891f33b8d4170bccdc112f7f22a3a5c9a8a13f8b61a5188,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11157,sub_house_id=50_locate-a-chair.mp4",99427,c50ef8bf33768ab15d15c398f18bb136b36418b4252ba41d6f2e3ed213a59a91,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11157,sub_house_id=50_locate-a-chair.mp4_topdown.png",49676,c4d3926ebcecd0a0495973757d3cfdaa566ef2cb2a2b266b66f0b81f1164c0ce,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11321,sub_house_id=53_navigate-to-an-apple.mp4",551559,3dcdbe6bd0018bba60932c7b67df8f915aedc62f81ecdc01f0a9757239f3e1c9,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11321,sub_house_id=53_navigate-to-an-apple.mp4_topdown.png",39391,ebf118e8d4c809dd85bce2089d05ba3f50e7ff735a978ce264a96779ec4da409,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11535,sub_house_id=47_go-to-a-spray-bottle.mp4",269693,e59f4fddc94cf1e653cb4707d8266606905a3365536ae42f343125505fd20a69,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11535,sub_house_id=47_go-to-a-spray-bottle.mp4_topdown.png",40937,a82fd01c863cf30a43e48516c4699682845f3198ecbecd8efc9ed8a51873a078,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11549,sub_house_id=57_locate-a-trash-can.mp4",707895,a051755cb7ec821c6de29e3515e87909e9b06a73c42ae8ad79f5cd8154ef97de,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11549,sub_house_id=57_locate-a-trash-can.mp4_topdown.png",39340,d1081701f693fb7c98243fb83e7fecf34d2ef55d6e9d0e9bda913ebefcf21043,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11599,sub_house_id=34_search-for-a-chair.mp4",65786,1e2b133e6008b1574d9620644fb3ce5a5c863ed2976d36c9f247fd55c439c228,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11599,sub_house_id=34_search-for-a-chair.mp4_topdown.png",41910,808e4caf5f3e3713fa3276f270836eccc1a0d510dc3671ccdd37fb5ddf53bdc0,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=11633,sub_house_id=61_find-a-spray-bottle.mp4",172711,ed4fdda2d762ff30ff03b6c3af2cc8710c5d478ad4e2496b26647a7e61166ea2,,Raw video/image retained on server; no media uploaded.
